ID,Origin,core_label,Subcel1,Localization,Type
Zm00001eb079590,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb100830,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb109440,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb088820,Tandem,Dispensable Gene,chlo,Mitochondrion,Soluble
Zm00001eb074110,unknown,Dispensable Gene,chlo,Mitochondrion,Soluble
Zm00001eb083040,unknown,Dispensable Gene,chlo,Mitochondrion,Soluble
Zm00001eb104130,Tandem,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb071700,WGD,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb098990,WGD,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb108030,WGD,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb083720,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb102230,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb104190,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb105050,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb106590,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb071620,unknown,Dispensable Gene,chlo,Extracellular,Soluble
Zm00001eb101110,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb094640,Tandem,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb094660,Tandem,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb088370,WGD,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb103150,WGD,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb085460,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb090420,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb405100,Tandem,Near-Core Gene,chlo,Nucleus,Soluble
Zm00001eb408390,Tandem,Near-Core Gene,chlo,Nucleus,Soluble
Zm00001eb412020,unknown,Near-Core Gene,chlo,Nucleus,Soluble
Zm00001eb425940,unknown,Near-Core Gene,chlo,Nucleus,Soluble
Zm00001eb411370,unknown,Dispensable Gene,chlo,Nucleus,Soluble
Zm00001eb415140,unknown,Dispensable Gene,chlo,Nucleus,Soluble
Zm00001eb430140,unknown,Dispensable Gene,chlo,Nucleus,Soluble
Zm00001eb432910,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb415550,unknown,Dispensable Gene,chlo,Mitochondrion,Soluble
Zm00001eb433130,unknown,Dispensable Gene,chlo,Mitochondrion,Soluble
Zm00001eb426870,Tandem,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb409590,unknown,Dispensable Gene,chlo,Golgi apparatus,Membrane
Zm00001eb415110,Tandem,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb415120,Tandem,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb004800,unknown,Core Gene,cyto,Plastid,Soluble
Zm00001eb032100,unknown,Dispensable Gene,chlo,Plastid,Membrane
Zm00001eb023950,WGD,Core Gene,chlo,Plastid,Soluble
Zm00001eb033640,unknown,Core Gene,chlo,Plastid,Soluble
Zm00001eb042750,unknown,Core Gene,cyto,Nucleus,Soluble
Zm00001eb006370,unknown,Dispensable Gene,chlo,Nucleus,Soluble
Zm00001eb018400,unknown,Dispensable Gene,chlo,Nucleus,Soluble
Zm00001eb021370,unknown,Dispensable Gene,chlo,Nucleus,Soluble
Zm00001eb029460,unknown,Dispensable Gene,chlo,Nucleus,Soluble
Zm00001eb052770,Both,Core Gene,chlo,Nucleus,Soluble
Zm00001eb034790,Tandem,Core Gene,chlo,Nucleus,Soluble
Zm00001eb054540,Tandem,Core Gene,chlo,Nucleus,Soluble
Zm00001eb054550,Tandem,Core Gene,chlo,Nucleus,Soluble
Zm00001eb054580,Tandem,Core Gene,chlo,Nucleus,Soluble
Zm00001eb058770,Tandem,Core Gene,chlo,Nucleus,Soluble
Zm00001eb021800,WGD,Core Gene,chlo,Nucleus,Soluble
Zm00001eb049610,WGD,Core Gene,chlo,Nucleus,Soluble
Zm00001eb058610,WGD,Core Gene,chlo,Nucleus,Soluble
Zm00001eb015190,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb019930,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb033930,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb062150,WGD,Core Gene,cyto,Mitochondrion,Soluble
Zm00001eb013900,WGD,Near-Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb003790,Tandem,Dispensable Gene,chlo,Mitochondrion,Soluble
Zm00001eb000060,unknown,Dispensable Gene,chlo,Mitochondrion,Soluble
Zm00001eb003370,unknown,Dispensable Gene,chlo,Mitochondrion,Membrane
Zm00001eb024080,unknown,Dispensable Gene,chlo,Mitochondrion,Membrane
Zm00001eb011200,WGD,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb040140,WGD,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb058130,WGD,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb007820,unknown,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb009710,unknown,Dispensable Gene,chlo,Extracellular,Soluble
Zm00001eb005250,unknown,Core Gene,chlo,Endoplasmic reticulum,Soluble
Zm00001eb011090,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb002610,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb037130,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb047470,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb052920,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb055890,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb058410,WGD,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb009910,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb381520,unknown,Core Gene,chlo,Extracellular,Soluble
Zm00001eb351240,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb348430,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb329430,unknown,Core Gene,cyto,Nucleus,Soluble
Zm00001eb330420,unknown,Dispensable Gene,cyto,Mitochondrion,Soluble
Zm00001eb293420,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb262950,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb282160,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb213410,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb199630,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb148460,Tandem,Dispensable Gene,chlo,Mitochondrion,Membrane
Zm00001eb112910,unknown,Dispensable Gene,cyto,Nucleus,Soluble
Zm00001eb074420,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb070730,WGD,Core Gene,chlo,Endoplasmic reticulum,Soluble
Zm00001eb074880,WGD,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb077210,WGD,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb116310,WGD,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb414660,Tandem,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb425530,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb412840,unknown,Dispensable Gene,cyto,Endoplasmic reticulum,Membrane
Zm00001eb423490,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb415300,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb002140,unknown,Dispensable Gene,cyto,Extracellular,Soluble
Zm00001eb018950,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb385260,unknown,Core Gene,plas,Nucleus,Soluble
Zm00001eb382490,unknown,Core Gene,cyto,Golgi apparatus,Membrane
Zm00001eb228910,WGD,Core Gene,cyto,Endoplasmic reticulum,Membrane
Zm00001eb150660,unknown,Core Gene,chlo,Endoplasmic reticulum,Membrane
Zm00001eb071120,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb017510,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb335860,WGD,Core Gene,cyto,Nucleus,Soluble
Zm00001eb371130,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb329330,Tandem,Core Gene,cyto,Nucleus,Soluble
Zm00001eb323550,Both,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb295490,WGD,Core Gene,cyto,Nucleus,Soluble
Zm00001eb282660,unknown,Core Gene,cyto,Endoplasmic reticulum,Soluble
Zm00001eb292290,unknown,Core Gene,cyto,Endoplasmic reticulum,Soluble
Zm00001eb275560,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb166920,unknown,Dispensable Gene,cyto,Mitochondrion,Soluble
Zm00001eb120500,unknown,Dispensable Gene,cyto,Nucleus,Soluble
Zm00001eb124430,WGD,Core Gene,cyto,Nucleus,Soluble
Zm00001eb070580,unknown,Dispensable Gene,cyto,Nucleus,Soluble
Zm00001eb066690,WGD,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb421340,WGD,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb041670,unknown,Near-Core Gene,cyto,Nucleus,Soluble
Zm00001eb008970,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb042100,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb167270,unknown,Core Gene,mito,Nucleus,Soluble
Zm00001eb147310,unknown,Core Gene,mito,Nucleus,Soluble
Zm00001eb089910,unknown,Dispensable Gene,mito,Mitochondrion,Soluble
Zm00001eb383030,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb366830,WGD,Near-Core Gene,cyto,Mitochondrion,Membrane
Zm00001eb288110,WGD,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb279470,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb257150,unknown,Dispensable Gene,cyto,Extracellular,Soluble
Zm00001eb133310,unknown,Core Gene,cyto,Mitochondrion,Membrane
Zm00001eb094580,unknown,Core Gene,cyto,Peroxisome,Membrane
Zm00001eb095680,unknown,Private Gene,cyto,Mitochondrion,Soluble
Zm00001eb077040,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb106560,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb069890,Tandem,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb375240,unknown,Core Gene,chlo,Peroxisome,Soluble
Zm00001eb393590,unknown,Private Gene,pero,Nucleus,Soluble
Zm00001eb404530,unknown,Core Gene,mito,Cytoplasm,Soluble
Zm00001eb391760,unknown,Dispensable Gene,extr,Cytoplasm,Soluble
Zm00001eb389800,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb365980,WGD,Core Gene,chlo,Peroxisome,Membrane
Zm00001eb344410,WGD,Core Gene,mito,Nucleus,Soluble
Zm00001eb354190,WGD,Core Gene,chlo,Nucleus,Soluble
Zm00001eb346300,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb347290,WGD,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb363660,unknown,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb343750,unknown,Core Gene,mito,Cytoplasm,Soluble
Zm00001eb343250,unknown,Near-Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb336260,WGD,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb338990,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb361860,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb307880,unknown,Core Gene,cyto_nucl,Nucleus,Soluble
Zm00001eb299880,Tandem,Near-Core Gene,chlo,Nucleus,Soluble
Zm00001eb313600,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb318950,Tandem,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb319000,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb319990,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb306080,unknown,Near-Core Gene,chlo,Extracellular,Soluble
Zm00001eb310240,unknown,Dispensable Gene,chlo,Extracellular,Soluble
Zm00001eb308090,unknown,Core Gene,mito,Cytoplasm,Soluble
Zm00001eb299230,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb320490,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb299330,unknown,Dispensable Gene,chlo,Cell membrane,Membrane
Zm00001eb282020,unknown,Dispensable Gene,chlo,Plastid,Soluble
Zm00001eb272930,WGD,Core Gene,mito,Nucleus,Soluble
Zm00001eb275240,WGD,Core Gene,cysk,Nucleus,Soluble
Zm00001eb286410,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb293510,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb291040,unknown,Dispensable Gene,chlo,Mitochondrion,Soluble
Zm00001eb266060,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb272690,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb278130,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb277920,WGD,Core Gene,mito,Cell membrane,Membrane
Zm00001eb254940,WGD,Core Gene,chlo,Plastid,Soluble
Zm00001eb255710,unknown,Core Gene,chlo,Plastid,Soluble
Zm00001eb257610,unknown,Core Gene,chlo,Plastid,Soluble
Zm00001eb256780,Tandem,Core Gene,cysk,Nucleus,Soluble
Zm00001eb247260,unknown,Dispensable Gene,chlo,Nucleus,Soluble
Zm00001eb223190,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb225810,unknown,Private Gene,mito,Mitochondrion,Soluble
Zm00001eb220160,unknown,Dispensable Gene,chlo,Extracellular,Soluble
Zm00001eb211550,unknown,Dispensable Gene,mito,Cytoplasm,Soluble
Zm00001eb241870,unknown,Core Gene,mito,Cytoplasm,Soluble
Zm00001eb239820,unknown,Near-Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb217280,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb212330,WGD,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb232530,WGD,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb212200,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb236360,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb239670,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb170220,Both,Core Gene,chlo,Peroxisome,Soluble
Zm00001eb182810,Tandem,Core Gene,chlo,Peroxisome,Soluble
Zm00001eb187320,unknown,Dispensable Gene,mito,Nucleus,Soluble
Zm00001eb180180,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb187970,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb166340,Tandem,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb204850,WGD,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb207840,WGD,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb139680,unknown,Core Gene,cysk,Nucleus,Soluble
Zm00001eb154780,unknown,Dispensable Gene,chlo,Nucleus,Soluble
Zm00001eb131510,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb134900,unknown,Dispensable Gene,cyto_nucl,Mitochondrion,Membrane
Zm00001eb129390,unknown,Dispensable Gene,chlo,Mitochondrion,Soluble
Zm00001eb152300,unknown,Core Gene,chlo,Extracellular,Soluble
Zm00001eb159350,WGD,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb094210,unknown,Dispensable Gene,chlo,Nucleus,Soluble
Zm00001eb112110,unknown,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb081180,unknown,Dispensable Gene,mito,Cytoplasm,Soluble
Zm00001eb116550,unknown,Dispensable Gene,mito,Cytoplasm,Soluble
Zm00001eb077470,WGD,Core Gene,mito,Cytoplasm,Soluble
Zm00001eb100130,WGD,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb095970,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb110450,WGD,Core Gene,chlo,Cell membrane,Membrane
Zm00001eb431390,unknown,Dispensable Gene,chlo,Mitochondrion,Membrane
Zm00001eb409830,Tandem,Dispensable Gene,mito,Extracellular,Soluble
Zm00001eb421040,unknown,Near-Core Gene,chlo,Extracellular,Soluble
Zm00001eb409480,unknown,Near-Core Gene,cysk,Cytoplasm,Soluble
Zm00001eb418440,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb027480,Tandem,Core Gene,mito,Nucleus,Soluble
Zm00001eb009570,WGD,Core Gene,chlo,Nucleus,Soluble
Zm00001eb062130,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb035930,Tandem,Dispensable Gene,mito,Mitochondrion,Soluble
Zm00001eb057310,unknown,Dispensable Gene,mito,Mitochondrion,Membrane
Zm00001eb014450,unknown,Core Gene,chlo,Lysosome/Vacuole,Soluble
Zm00001eb014990,unknown,Core Gene,extr,Cytoplasm,Soluble
Zm00001eb003560,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb046720,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb002430,WGD,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb008310,WGD,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb041180,WGD,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb011310,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb026350,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb040800,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb047580,unknown,Core Gene,chlo,Cell membrane,Membrane
Zm00001eb356940,WGD,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb363160,WGD,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb301370,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb325230,WGD,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb274230,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb232460,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb165980,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb175560,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb093910,WGD,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb430230,unknown,Dispensable Gene,cyto,Nucleus,Soluble
Zm00001eb002370,unknown,Dispensable Gene,cyto,Nucleus,Soluble
Zm00001eb044300,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb387490,unknown,Core Gene,mito,Nucleus,Soluble
Zm00001eb302480,Tandem,Near-Core Gene,mito,Cytoplasm,Soluble
Zm00001eb260930,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb296520,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb235350,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb243750,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb197770,unknown,Dispensable Gene,chlo,Plastid,Soluble
Zm00001eb200840,WGD,Core Gene,chlo,Nucleus,Soluble
Zm00001eb418990,WGD,Core Gene,chlo,Nucleus,Membrane
Zm00001eb049380,unknown,Dispensable Gene,mito,Mitochondrion,Soluble
Zm00001eb052600,unknown,Core Gene,mito,Mitochondrion,Soluble
Zm00001eb014130,unknown,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb401920,Tandem,Core Gene,mito,Plastid,Soluble
Zm00001eb397060,unknown,Core Gene,cyto,Plastid,Membrane
Zm00001eb395960,unknown,Private Gene,mito,Nucleus,Soluble
Zm00001eb398730,unknown,Dispensable Gene,mito,Nucleus,Soluble
Zm00001eb402760,WGD,Core Gene,mito,Nucleus,Soluble
Zm00001eb372600,unknown,Core Gene,mito,Nucleus,Soluble
Zm00001eb377060,unknown,Core Gene,mito,Nucleus,Soluble
Zm00001eb396730,WGD,Core Gene,cyto,Nucleus,Soluble
Zm00001eb396950,WGD,Core Gene,cyto,Nucleus,Soluble
Zm00001eb381130,unknown,Core Gene,cyto,Nucleus,Soluble
Zm00001eb376510,unknown,Core Gene,mito,Mitochondrion,Soluble
Zm00001eb389460,unknown,Core Gene,mito,Mitochondrion,Membrane
Zm00001eb371830,WGD,Near-Core Gene,cyto,Mitochondrion,Soluble
Zm00001eb390000,unknown,Dispensable Gene,mito,Cytoplasm,Soluble
Zm00001eb387090,WGD,Core Gene,mito,Cytoplasm,Soluble
Zm00001eb377420,unknown,Core Gene,mito,Cytoplasm,Soluble
Zm00001eb373750,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb382330,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb396040,WGD,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb382070,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb397430,WGD,Core Gene,plas,Cell membrane,Membrane
Zm00001eb399290,unknown,Dispensable Gene,mito,Cell membrane,Membrane
Zm00001eb389550,unknown,Core Gene,cyto,Cell membrane,Membrane
Zm00001eb336000,unknown,Dispensable Gene,mito,Nucleus,Soluble
Zm00001eb355470,unknown,Dispensable Gene,mito,Nucleus,Soluble
Zm00001eb365440,unknown,Dispensable Gene,mito,Nucleus,Soluble
Zm00001eb368200,WGD,Core Gene,mito,Nucleus,Soluble
Zm00001eb360850,unknown,Core Gene,mito,Nucleus,Soluble
Zm00001eb352170,Tandem,Core Gene,cyto,Nucleus,Soluble
Zm00001eb332640,WGD,Core Gene,cyto,Nucleus,Soluble
Zm00001eb339280,WGD,Core Gene,cyto,Nucleus,Soluble
Zm00001eb335830,unknown,Core Gene,cyto,Nucleus,Soluble
Zm00001eb338780,WGD,Near-Core Gene,mito,Mitochondrion,Soluble
Zm00001eb360500,unknown,Core Gene,mito,Mitochondrion,Soluble
Zm00001eb339270,unknown,Core Gene,cyto,Mitochondrion,Soluble
Zm00001eb340650,unknown,Core Gene,cyto,Mitochondrion,Membrane
Zm00001eb342300,unknown,Core Gene,cyto,Mitochondrion,Soluble
Zm00001eb362260,unknown,Core Gene,vacu,Lysosome/Vacuole,Soluble
Zm00001eb361080,WGD,Core Gene,cyto,Golgi apparatus,Membrane
Zm00001eb369910,unknown,Core Gene,extr,Extracellular,Soluble
Zm00001eb336050,unknown,Dispensable Gene,mito,Cytoplasm,Soluble
Zm00001eb341470,unknown,Core Gene,mito,Cytoplasm,Soluble
Zm00001eb347660,WGD,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb357650,WGD,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb370130,WGD,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb350650,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb318860,unknown,Dispensable Gene,mito,Nucleus,Soluble
Zm00001eb300500,Tandem,Core Gene,mito,Nucleus,Soluble
Zm00001eb312330,WGD,Core Gene,mito,Nucleus,Soluble
Zm00001eb308250,unknown,Core Gene,mito,Nucleus,Soluble
Zm00001eb331100,unknown,Core Gene,mito,Nucleus,Soluble
Zm00001eb303470,Tandem,Dispensable Gene,mito,Mitochondrion,Soluble
Zm00001eb302700,WGD,Core Gene,cyto,Golgi apparatus,Membrane
Zm00001eb323100,WGD,Core Gene,extr,Extracellular,Soluble
Zm00001eb311720,Tandem,Core Gene,cyto,Extracellular,Soluble
Zm00001eb307370,unknown,Dispensable Gene,mito,Cytoplasm,Soluble
Zm00001eb322330,unknown,Dispensable Gene,mito,Cytoplasm,Soluble
Zm00001eb325190,unknown,Dispensable Gene,mito,Cytoplasm,Soluble
Zm00001eb318180,WGD,Near-Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb306830,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb308610,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb330900,Tandem,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb308360,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb310470,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb312220,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb319040,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb321790,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb327510,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb328090,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb326360,WGD,Core Gene,vacu,Cell membrane,Membrane
Zm00001eb313250,WGD,Core Gene,plas,Cell membrane,Membrane
Zm00001eb266970,Tandem,Core Gene,mito,Plastid,Soluble
Zm00001eb296370,Tandem,Dispensable Gene,cyto,Plastid,Soluble
Zm00001eb273030,unknown,Dispensable Gene,mito,Nucleus,Soluble
Zm00001eb278710,unknown,Dispensable Gene,mito,Nucleus,Soluble
Zm00001eb288880,WGD,Core Gene,mito,Nucleus,Soluble
Zm00001eb271010,unknown,Core Gene,mito,Nucleus,Soluble
Zm00001eb280780,unknown,Core Gene,mito,Nucleus,Soluble
Zm00001eb292720,unknown,Core Gene,mito,Nucleus,Soluble
Zm00001eb281420,unknown,Dispensable Gene,cyto,Nucleus,Soluble
Zm00001eb281080,WGD,Core Gene,cyto,Nucleus,Soluble
Zm00001eb271890,unknown,Near-Core Gene,mito,Mitochondrion,Soluble
Zm00001eb268720,unknown,Dispensable Gene,mito,Mitochondrion,Soluble
Zm00001eb264740,WGD,Core Gene,mito,Mitochondrion,Soluble
Zm00001eb266100,unknown,Core Gene,cyto,Mitochondrion,Soluble
Zm00001eb276100,Tandem,unknown,extr,Extracellular,Soluble
Zm00001eb268240,unknown,Core Gene,cyto,Extracellular,Soluble
Zm00001eb294100,unknown,Dispensable Gene,mito,Endoplasmic reticulum,Membrane
Zm00001eb266910,unknown,Core Gene,mito,Endoplasmic reticulum,Membrane
Zm00001eb289340,unknown,Dispensable Gene,cyto,Endoplasmic reticulum,Membrane
Zm00001eb273200,WGD,Dispensable Gene,mito,Cytoplasm,Soluble
Zm00001eb289040,unknown,Dispensable Gene,mito,Cytoplasm,Soluble
Zm00001eb293750,WGD,Core Gene,mito,Cytoplasm,Soluble
Zm00001eb262120,Tandem,unknown,mito,Cytoplasm,Soluble
Zm00001eb286920,unknown,Near-Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb276890,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb278660,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb275340,WGD,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb282250,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb287900,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb215340,Both,Core Gene,mito,Plastid,Membrane
Zm00001eb217410,unknown,Core Gene,mito,Plastid,Membrane
Zm00001eb221390,WGD,Core Gene,mito,Peroxisome,Soluble
Zm00001eb239300,unknown,Core Gene,cyto,Peroxisome,Soluble
Zm00001eb252550,Tandem,Core Gene,mito,Nucleus,Soluble
Zm00001eb223290,WGD,Core Gene,mito,Nucleus,Soluble
Zm00001eb249610,WGD,Core Gene,mito,Nucleus,Soluble
Zm00001eb232410,unknown,Core Gene,mito,Nucleus,Soluble
Zm00001eb234130,unknown,Core Gene,mito,Nucleus,Soluble
Zm00001eb240530,unknown,Core Gene,mito,Nucleus,Soluble
Zm00001eb241630,unknown,Core Gene,mito,Nucleus,Soluble
Zm00001eb257140,unknown,Private Gene,cyto,Nucleus,Soluble
Zm00001eb246180,WGD,Near-Core Gene,cyto,Nucleus,Membrane
